time_step,workpiece_id,step_idx,workcell_id,production_time,actual_quality,qc_wc_1_results,qc_wc_1_time,qc_wc_2_results,qc_wc_2_time,qc_wc_3_results,qc_wc_3_time,qc_wc_4_results,qc_wc_4_time,qc_wc_5_results,qc_wc_5_time,qc_wc_6_results,qc_wc_6_time,qc_wc_7_results,qc_wc_7_time,qc_wc_8_results,qc_wc_8_time,qc_wc_9_results,qc_wc_9_time,qc_wc_10_results,qc_wc_10_time,qc_wc_11_results,qc_wc_11_time,qc_wc_12_results,qc_wc_12_time,qc_wc_13_results,qc_wc_13_time,qc_wc_14_results,qc_wc_14_time,qc_wc_15_results,qc_wc_15_time,qc_wc_16_results,qc_wc_16_time,qc_wc_17_results,qc_wc_17_time
1229.0,wp_3,6.0,wc_6,60.0,"{'Pass': 30, 'Fail': 70}",['Pass'],29.0,['Fail'],24.0,['Pass'],26.0,['Fail'],25.0,['Fail'],34.0,['Pass'],34.0,['Fail'],22.0,['Fail'],32.0,['Fail'],29.0,['Pass'],36.0,['Fail'],31.0,['Pass'],24.0,['Fail'],30.0,['Fail'],29.0,['Fail'],27.0,['Fail'],29.0,['Fail'],26.0
1232.0,wp_2,5.0,wc_5,59.0,"{'Pass': 46, 'Fail': 54}",['Fail'],25.0,['Fail'],20.0,['Pass'],39.0,['Pass'],36.0,['Pass'],40.0,['Pass'],40.0,['Pass'],22.0,['Pass'],26.0,['Fail'],28.0,['Pass'],25.0,['Pass'],23.0,['Pass'],37.0,['Pass'],27.0,['Pass'],21.0,['Pass'],23.0,['Fail'],26.0,['Pass'],25.0
1260.0,wp_5,12.0,wc_12,55.0,"{'Pass': 83, 'Fail': 17}",['Pass'],32.0,['Pass'],32.0,['Pass'],33.0,['Fail'],31.0,['Pass'],32.0,['Pass'],28.0,['Pass'],20.0,['Pass'],24.0,['Fail'],34.0,['Pass'],37.0,['Pass'],31.0,['Fail'],21.0,['Fail'],31.0,['Pass'],21.0,['Pass'],22.0,['Fail'],22.0,['Pass'],29.0
1290.0,wp_3,6.0,wc_6,61.0,"{'Pass': 64, 'Fail': 36}",['Pass'],31.0,['Fail'],30.0,['Fail'],38.0,['Fail'],30.0,['Pass'],28.0,['Pass'],39.0,['Pass'],27.0,['Pass'],34.0,['Pass'],33.0,['Pass'],29.0,['Fail'],38.0,['Pass'],21.0,['Pass'],22.0,['Fail'],33.0,['Fail'],29.0,['Fail'],36.0,['Pass'],40.0
1278.0,wp_1,7.0,wc_7,76.0,"{'Pass': 37, 'Fail': 63}",['Fail'],35.0,['Pass'],25.0,['Pass'],28.0,['Pass'],24.0,['Fail'],24.0,['Pass'],27.0,['Pass'],26.0,['Pass'],24.0,['Fail'],23.0,['Pass'],27.0,['Pass'],33.0,['Fail'],20.0,['Fail'],30.0,['Fail'],24.0,['Fail'],25.0,['Pass'],26.0,['Pass'],40.0
1291.0,wp_4,5.0,wc_5,74.0,"{'Pass': 88, 'Fail': 12}",['Pass'],36.0,['Pass'],31.0,['Pass'],28.0,['Pass'],29.0,['Pass'],37.0,['Pass'],28.0,['Pass'],22.0,['Pass'],21.0,['Pass'],26.0,['Pass'],40.0,['Pass'],36.0,['Pass'],20.0,['Fail'],38.0,['Pass'],29.0,['Pass'],34.0,['Pass'],35.0,['Pass'],35.0
1316.0,wp_5,13.0,wc_13,52.0,"{'Pass': 8, 'Fail': 92}",['Fail'],32.0,['Fail'],24.0,['Fail'],35.0,['Fail'],32.0,['Pass'],23.0,['Fail'],32.0,['Fail'],25.0,['Fail'],36.0,['Fail'],35.0,['Pass'],38.0,['Fail'],28.0,['Fail'],34.0,['Fail'],32.0,['Fail'],38.0,['Fail'],31.0,['Fail'],23.0,['Fail'],25.0
1352.0,wp_3,11.0,wc_11,56.0,"{'Pass': 46, 'Fail': 54}",['Fail'],23.0,['Fail'],36.0,['Pass'],23.0,['Fail'],32.0,['Pass'],35.0,['Fail'],24.0,['Pass'],26.0,['Fail'],39.0,['Pass'],33.0,['Fail'],40.0,['Fail'],33.0,['Fail'],34.0,['Pass'],20.0,['Pass'],31.0,['Pass'],27.0,['Fail'],33.0,['Pass'],23.0
1355.0,wp_1,7.0,wc_7,54.0,"{'Pass': 73, 'Fail': 27}",['Pass'],39.0,['Pass'],27.0,['Fail'],34.0,['Pass'],39.0,['Pass'],34.0,['Pass'],24.0,['Fail'],40.0,['Pass'],31.0,['Fail'],30.0,['Pass'],30.0,['Fail'],27.0,['Pass'],35.0,['Pass'],39.0,['Fail'],35.0,['Fail'],26.0,['Pass'],33.0,['Pass'],36.0
1366.0,wp_2,5.0,wc_5,55.0,"{'Pass': 28, 'Fail': 72}",['Fail'],31.0,['Fail'],21.0,['Pass'],39.0,['Pass'],28.0,['Pass'],31.0,['Fail'],23.0,['Fail'],34.0,['Fail'],39.0,['Fail'],28.0,['Fail'],37.0,['Pass'],32.0,['Fail'],39.0,['Fail'],33.0,['Fail'],38.0,['Pass'],22.0,['Pass'],28.0,['Fail'],23.0
1366.0,wp_4,6.0,wc_6,61.0,"{'Pass': 1, 'Fail': 99}",['Fail'],38.0,['Fail'],30.0,['Fail'],36.0,['Fail'],31.0,['Fail'],29.0,['Fail'],37.0,['Fail'],38.0,['Fail'],31.0,['Fail'],36.0,['Fail'],32.0,['Fail'],25.0,['Fail'],34.0,['Fail'],25.0,['Fail'],39.0,['Fail'],25.0,['Fail'],24.0,['Fail'],38.0
1369.0,wp_5,13.0,wc_13,70.0,"{'Pass': 82, 'Fail': 18}",['Pass'],24.0,['Pass'],26.0,['Pass'],30.0,['Pass'],40.0,['Pass'],29.0,['Pass'],28.0,['Pass'],38.0,['Pass'],20.0,['Pass'],28.0,['Pass'],28.0,['Pass'],39.0,['Fail'],30.0,['Pass'],40.0,['Pass'],29.0,['Pass'],35.0,['Pass'],31.0,['Fail'],39.0
1409.0,wp_3,8.0,wc_8,54.0,"{'Pass': 91, 'Fail': 9}",['Pass'],35.0,['Pass'],21.0,['Pass'],27.0,['Pass'],32.0,['Pass'],37.0,['Pass'],37.0,['Fail'],25.0,['Pass'],23.0,['Pass'],24.0,['Fail'],37.0,['Pass'],32.0,['Pass'],40.0,['Pass'],28.0,['Pass'],31.0,['Pass'],31.0,['Pass'],37.0,['Pass'],22.0
1422.0,wp_2,5.0,wc_5,61.0,"{'Pass': 41, 'Fail': 59}",['Fail'],24.0,['Pass'],26.0,['Fail'],23.0,['Fail'],30.0,['Fail'],31.0,['Fail'],32.0,['Pass'],24.0,['Fail'],38.0,['Pass'],23.0,['Pass'],29.0,['Fail'],39.0,['Pass'],27.0,['Fail'],34.0,['Fail'],38.0,['Pass'],36.0,['Fail'],30.0,['Pass'],23.0
1410.0,wp_1,9.0,wc_9,77.0,"{'Pass': 11, 'Fail': 89}",['Fail'],27.0,['Fail'],33.0,['Fail'],34.0,['Fail'],20.0,['Fail'],25.0,['Fail'],26.0,['Fail'],39.0,['Fail'],21.0,['Fail'],26.0,['Fail'],22.0,['Fail'],31.0,['Fail'],27.0,['Fail'],23.0,['Fail'],25.0,['Fail'],32.0,['Fail'],25.0,['Fail'],21.0
1440.0,wp_5,16.0,wc_16,50.0,"{'Pass': 58, 'Fail': 42}",['Pass'],28.0,['Fail'],24.0,['Pass'],28.0,['Fail'],29.0,['Pass'],38.0,['Fail'],25.0,['Fail'],36.0,['Fail'],31.0,['Pass'],26.0,['Pass'],29.0,['Pass'],25.0,['Pass'],21.0,['Fail'],38.0,['Pass'],25.0,['Fail'],20.0,['Pass'],30.0,['Pass'],26.0
1428.0,wp_4,6.0,wc_6,66.0,"{'Pass': 75, 'Fail': 25}",['Fail'],33.0,['Fail'],25.0,['Pass'],20.0,['Pass'],35.0,['Fail'],36.0,['Pass'],28.0,['Pass'],22.0,['Pass'],36.0,['Pass'],33.0,['Pass'],24.0,['Pass'],38.0,['Pass'],21.0,['Fail'],40.0,['Pass'],38.0,['Pass'],24.0,['Fail'],28.0,['Pass'],29.0
1464.0,wp_3,7.0,wc_7,66.0,"{'Pass': 79, 'Fail': 21}",['Pass'],24.0,['Pass'],37.0,['Pass'],21.0,['Pass'],28.0,['Pass'],21.0,['Pass'],21.0,['Pass'],38.0,['Pass'],39.0,['Pass'],32.0,['Pass'],36.0,['Pass'],36.0,['Pass'],36.0,['Pass'],30.0,['Pass'],29.0,['Pass'],20.0,['Pass'],26.0,['Pass'],28.0
1491.0,wp_5,14.0,wc_14,55.0,"{'Pass': 97, 'Fail': 3}",['Pass'],26.0,['Pass'],34.0,['Pass'],37.0,['Pass'],23.0,['Pass'],34.0,['Pass'],20.0,['Pass'],28.0,['Pass'],36.0,['Pass'],30.0,['Pass'],23.0,['Pass'],38.0,['Pass'],35.0,['Pass'],34.0,['Fail'],29.0,['Pass'],21.0,['Pass'],27.0,['Pass'],36.0
1484.0,wp_2,5.0,wc_5,74.0,"{'Pass': 71, 'Fail': 29}",['Pass'],20.0,['Pass'],21.0,['Pass'],29.0,['Fail'],25.0,['Pass'],31.0,['Pass'],35.0,['Pass'],28.0,['Pass'],35.0,['Fail'],31.0,['Pass'],27.0,['Fail'],38.0,['Fail'],23.0,['Pass'],37.0,['Pass'],32.0,['Pass'],30.0,['Fail'],27.0,['Pass'],39.0
1488.0,wp_1,10.0,wc_10,73.0,"{'Pass': 57, 'Fail': 43}",['Pass'],27.0,['Pass'],29.0,['Pass'],28.0,['Pass'],40.0,['Pass'],37.0,['Pass'],22.0,['Pass'],32.0,['Pass'],34.0,['Fail'],21.0,['Pass'],20.0,['Pass'],22.0,['Pass'],36.0,['Pass'],22.0,['Fail'],35.0,['Pass'],29.0,['Fail'],20.0,['Pass'],25.0
1495.0,wp_4,8.0,wc_8,78.0,"{'Pass': 60, 'Fail': 40}",['Pass'],38.0,['Fail'],27.0,['Pass'],30.0,['Fail'],23.0,['Pass'],26.0,['Pass'],35.0,['Pass'],31.0,['Fail'],24.0,['Pass'],23.0,['Pass'],33.0,['Pass'],30.0,['Fail'],29.0,['Pass'],36.0,['Fail'],27.0,['Pass'],27.0,['Pass'],28.0,['Pass'],36.0
1531.0,wp_3,9.0,wc_9,57.0,"{'Pass': 94, 'Fail': 6}",['Pass'],39.0,['Pass'],40.0,['Pass'],33.0,['Pass'],31.0,['Pass'],27.0,['Pass'],39.0,['Pass'],21.0,['Pass'],37.0,['Pass'],37.0,['Pass'],20.0,['Pass'],35.0,['Pass'],25.0,['Pass'],32.0,['Pass'],29.0,['Pass'],22.0,['Pass'],30.0,['Pass'],24.0
1547.0,wp_5,15.0,wc_15,56.0,"{'Pass': 94, 'Fail': 6}",['Pass'],31.0,['Pass'],23.0,['Pass'],32.0,['Pass'],35.0,['Pass'],21.0,['Pass'],26.0,['Pass'],27.0,['Fail'],23.0,['Pass'],35.0,['Pass'],35.0,['Pass'],32.0,['Pass'],39.0,['Pass'],35.0,['Pass'],28.0,['Pass'],30.0,['Pass'],22.0,['Fail'],40.0
1559.0,wp_2,6.0,wc_6,70.0,"{'Pass': 49, 'Fail': 51}",['Pass'],39.0,['Fail'],33.0,['Pass'],31.0,['Fail'],26.0,['Pass'],24.0,['Pass'],26.0,['Fail'],28.0,['Fail'],22.0,['Pass'],24.0,['Pass'],36.0,['Pass'],28.0,['Pass'],39.0,['Fail'],23.0,['Fail'],36.0,['Fail'],40.0,['Pass'],20.0,['Fail'],28.0
1562.0,wp_1,11.0,wc_11,77.0,"{'Pass': 96, 'Fail': 4}",['Pass'],39.0,['Pass'],28.0,['Pass'],38.0,['Pass'],29.0,['Pass'],25.0,['Pass'],38.0,['Pass'],33.0,['Pass'],34.0,['Pass'],21.0,['Pass'],38.0,['Pass'],23.0,['Pass'],32.0,['Pass'],38.0,['Pass'],26.0,['Pass'],27.0,['Pass'],34.0,['Pass'],39.0
1574.0,wp_4,10.0,wc_10,75.0,"{'Pass': 84, 'Fail': 16}",['Pass'],39.0,['Pass'],30.0,['Fail'],38.0,['Pass'],28.0,['Pass'],23.0,['Pass'],27.0,['Pass'],28.0,['Pass'],24.0,['Pass'],32.0,['Pass'],40.0,['Pass'],40.0,['Pass'],39.0,['Pass'],33.0,['Pass'],21.0,['Pass'],38.0,['Fail'],28.0,['Pass'],27.0
1604.0,wp_5,17.0,wc_17,68.0,"{'Pass': 76, 'Fail': 24}",['Pass'],40.0,['Pass'],29.0,['Fail'],30.0,['Pass'],21.0,['Pass'],37.0,['Pass'],38.0,['Pass'],20.0,['Pass'],31.0,['Pass'],38.0,['Pass'],38.0,['Pass'],30.0,['Pass'],23.0,['Pass'],29.0,['Fail'],40.0,['Pass'],28.0,['Pass'],20.0,['Pass'],20.0
1630.0,wp_2,6.0,wc_6,51.0,"{'Pass': 27, 'Fail': 73}",['Fail'],31.0,['Fail'],38.0,['Fail'],22.0,['Pass'],39.0,['Fail'],33.0,['Pass'],24.0,['Fail'],33.0,['Fail'],39.0,['Fail'],25.0,['Fail'],29.0,['Fail'],36.0,['Fail'],22.0,['Pass'],22.0,['Fail'],30.0,['Fail'],28.0,['Fail'],31.0,['Fail'],32.0
1640.0,wp_1,8.0,wc_8,50.0,"{'Pass': 39, 'Fail': 61}",['Fail'],36.0,['Pass'],32.0,['Pass'],26.0,['Fail'],32.0,['Fail'],24.0,['Fail'],20.0,['Fail'],27.0,['Fail'],21.0,['Pass'],39.0,['Pass'],28.0,['Fail'],22.0,['Pass'],33.0,['Fail'],21.0,['Pass'],36.0,['Pass'],35.0,['Pass'],38.0,['Fail'],25.0
1639.0,wp_3,11.0,wc_11,80.0,"{'Pass': 51, 'Fail': 49}",['Pass'],32.0,['Fail'],23.0,['Fail'],30.0,['Fail'],29.0,['Pass'],28.0,['Fail'],22.0,['Fail'],40.0,['Pass'],32.0,['Pass'],25.0,['Pass'],25.0,['Pass'],26.0,['Pass'],33.0,['Pass'],36.0,['Pass'],20.0,['Pass'],39.0,['Pass'],23.0,['Pass'],27.0
1650.0,wp_4,9.0,wc_9,78.0,"{'Pass': 54, 'Fail': 46}",['Pass'],27.0,['Fail'],23.0,['Pass'],20.0,['Fail'],38.0,['Pass'],20.0,['Fail'],28.0,['Pass'],31.0,['Fail'],35.0,['Fail'],33.0,['Pass'],21.0,['Fail'],28.0,['Pass'],29.0,['Fail'],25.0,['Pass'],26.0,['Pass'],21.0,['Pass'],28.0,['Fail'],33.0
1682.0,wp_2,6.0,wc_6,51.0,"{'Pass': 5, 'Fail': 95}",['Fail'],34.0,['Fail'],20.0,['Fail'],33.0,['Fail'],23.0,['Fail'],25.0,['Fail'],21.0,['Fail'],21.0,['Fail'],30.0,['Fail'],20.0,['Fail'],40.0,['Fail'],20.0,['Fail'],30.0,['Fail'],27.0,['Fail'],36.0,['Fail'],29.0,['Fail'],27.0,['Fail'],36.0
1691.0,wp_1,8.0,wc_8,76.0,"{'Pass': 50, 'Fail': 50}",['Fail'],24.0,['Pass'],39.0,['Pass'],28.0,['Pass'],35.0,['Pass'],39.0,['Pass'],40.0,['Pass'],30.0,['Pass'],28.0,['Fail'],30.0,['Pass'],33.0,['Pass'],24.0,['Fail'],34.0,['Fail'],35.0,['Pass'],24.0,['Fail'],27.0,['Fail'],36.0,['Pass'],33.0
1720.0,wp_3,10.0,wc_10,59.0,"{'Pass': 64, 'Fail': 36}",['Pass'],40.0,['Fail'],25.0,['Pass'],29.0,['Pass'],25.0,['Fail'],23.0,['Pass'],34.0,['Fail'],33.0,['Fail'],37.0,['Pass'],38.0,['Fail'],24.0,['Pass'],34.0,['Pass'],35.0,['Pass'],30.0,['Fail'],23.0,['Pass'],32.0,['Pass'],25.0,['Pass'],40.0
1729.0,wp_4,7.0,wc_7,54.0,"{'Pass': 24, 'Fail': 76}",['Pass'],31.0,['Fail'],21.0,['Fail'],34.0,['Fail'],33.0,['Fail'],37.0,['Fail'],39.0,['Fail'],25.0,['Fail'],28.0,['Fail'],31.0,['Fail'],38.0,['Pass'],40.0,['Fail'],26.0,['Fail'],27.0,['Fail'],37.0,['Fail'],23.0,['Fail'],33.0,['Fail'],21.0
1734.0,wp_2,6.0,wc_6,73.0,"{'Pass': 73, 'Fail': 27}",['Fail'],21.0,['Fail'],22.0,['Fail'],28.0,['Pass'],22.0,['Fail'],22.0,['Pass'],20.0,['Fail'],20.0,['Pass'],40.0,['Pass'],37.0,['Fail'],40.0,['Pass'],20.0,['Fail'],38.0,['Fail'],29.0,['Pass'],30.0,['Fail'],26.0,['Pass'],36.0,['Fail'],20.0
1768.0,wp_1,9.0,wc_9,74.0,"{'Pass': 76, 'Fail': 24}",['Fail'],37.0,['Pass'],22.0,['Pass'],27.0,['Pass'],23.0,['Pass'],33.0,['Fail'],31.0,['Pass'],32.0,['Pass'],39.0,['Fail'],21.0,['Pass'],37.0,['Pass'],40.0,['Pass'],27.0,['Pass'],39.0,['Pass'],34.0,['Pass'],27.0,['Pass'],32.0,['Pass'],27.0
1784.0,wp_4,11.0,wc_11,58.0,"{'Pass': 61, 'Fail': 39}",['Fail'],24.0,['Pass'],38.0,['Fail'],34.0,['Fail'],21.0,['Pass'],33.0,['Fail'],22.0,['Fail'],24.0,['Fail'],30.0,['Fail'],21.0,['Fail'],22.0,['Fail'],33.0,['Pass'],38.0,['Fail'],25.0,['Pass'],25.0,['Fail'],20.0,['Fail'],35.0,['Fail'],33.0
1780.0,wp_3,12.0,wc_12,66.0,"{'Pass': 14, 'Fail': 86}",['Fail'],31.0,['Fail'],34.0,['Fail'],34.0,['Fail'],34.0,['Fail'],34.0,['Fail'],32.0,['Fail'],31.0,['Pass'],29.0,['Fail'],33.0,['Fail'],20.0,['Fail'],21.0,['Fail'],35.0,['Fail'],34.0,['Fail'],26.0,['Fail'],32.0,['Fail'],34.0,['Fail'],32.0
1808.0,wp_2,7.0,wc_7,76.0,"{'Pass': 55, 'Fail': 45}",['Pass'],29.0,['Pass'],26.0,['Pass'],21.0,['Pass'],31.0,['Pass'],40.0,['Fail'],40.0,['Pass'],39.0,['Fail'],30.0,['Pass'],32.0,['Fail'],20.0,['Pass'],24.0,['Fail'],22.0,['Fail'],32.0,['Fail'],24.0,['Fail'],40.0,['Fail'],40.0,['Pass'],28.0
1843.0,wp_1,8.0,wc_8,62.0,"{'Pass': 29, 'Fail': 71}",['Fail'],23.0,['Fail'],29.0,['Fail'],40.0,['Fail'],26.0,['Fail'],23.0,['Fail'],33.0,['Fail'],27.0,['Pass'],26.0,['Fail'],35.0,['Fail'],31.0,['Fail'],25.0,['Fail'],39.0,['Fail'],27.0,['Fail'],38.0,['Fail'],25.0,['Fail'],28.0,['Fail'],22.0
1847.0,wp_3,12.0,wc_12,61.0,"{'Pass': 67, 'Fail': 33}",['Pass'],33.0,['Fail'],37.0,['Fail'],30.0,['Pass'],38.0,['Fail'],39.0,['Fail'],29.0,['Fail'],39.0,['Pass'],29.0,['Pass'],30.0,['Pass'],25.0,['Pass'],29.0,['Pass'],31.0,['Pass'],27.0,['Pass'],28.0,['Pass'],27.0,['Pass'],21.0,['Pass'],25.0
1885.0,wp_2,9.0,wc_9,51.0,"{'Pass': 61, 'Fail': 39}",['Pass'],37.0,['Pass'],21.0,['Fail'],27.0,['Fail'],29.0,['Pass'],28.0,['Pass'],35.0,['Fail'],26.0,['Pass'],23.0,['Fail'],28.0,['Pass'],25.0,['Fail'],25.0,['Pass'],21.0,['Fail'],33.0,['Pass'],38.0,['Fail'],31.0,['Pass'],29.0,['Fail'],34.0
1884.0,wp_4,7.0,wc_7,59.0,"{'Pass': 85, 'Fail': 15}",['Pass'],22.0,['Fail'],22.0,['Fail'],23.0,['Pass'],33.0,['Pass'],22.0,['Pass'],20.0,['Pass'],30.0,['Fail'],33.0,['Pass'],30.0,['Pass'],29.0,['Pass'],36.0,['Pass'],40.0,['Pass'],39.0,['Pass'],33.0,['Fail'],22.0,['Pass'],33.0,['Pass'],34.0
1906.0,wp_1,8.0,wc_8,54.0,"{'Pass': 90, 'Fail': 10}",['Pass'],33.0,['Pass'],28.0,['Pass'],29.0,['Pass'],28.0,['Pass'],32.0,['Pass'],31.0,['Pass'],21.0,['Pass'],27.0,['Pass'],25.0,['Pass'],29.0,['Pass'],37.0,['Pass'],32.0,['Pass'],36.0,['Pass'],23.0,['Pass'],25.0,['Pass'],36.0,['Pass'],39.0
1909.0,wp_3,13.0,wc_13,62.0,"{'Pass': 45, 'Fail': 55}",['Pass'],23.0,['Fail'],37.0,['Fail'],38.0,['Pass'],22.0,['Fail'],39.0,['Pass'],30.0,['Pass'],36.0,['Fail'],25.0,['Fail'],34.0,['Fail'],35.0,['Fail'],31.0,['Fail'],34.0,['Fail'],22.0,['Pass'],40.0,['Fail'],28.0,['Pass'],22.0,['Fail'],33.0
1937.0,wp_2,11.0,wc_11,67.0,"{'Pass': 68, 'Fail': 32}",['Pass'],38.0,['Pass'],28.0,['Pass'],27.0,['Pass'],37.0,['Pass'],27.0,['Pass'],36.0,['Fail'],33.0,['Pass'],32.0,['Pass'],33.0,['Pass'],39.0,['Fail'],23.0,['Fail'],21.0,['Pass'],31.0,['Fail'],27.0,['Pass'],26.0,['Fail'],34.0,['Fail'],35.0
1944.0,wp_4,12.0,wc_12,63.0,"{'Pass': 72, 'Fail': 28}",['Pass'],20.0,['Pass'],30.0,['Pass'],38.0,['Fail'],34.0,['Pass'],31.0,['Pass'],33.0,['Pass'],22.0,['Pass'],37.0,['Pass'],28.0,['Pass'],25.0,['Fail'],22.0,['Pass'],24.0,['Pass'],34.0,['Pass'],34.0,['Fail'],27.0,['Pass'],30.0,['Pass'],22.0
1972.0,wp_3,13.0,wc_13,55.0,"{'Pass': 34, 'Fail': 66}",['Pass'],37.0,['Fail'],35.0,['Fail'],26.0,['Fail'],38.0,['Fail'],35.0,['Fail'],36.0,['Fail'],25.0,['Pass'],22.0,['Fail'],36.0,['Fail'],38.0,['Pass'],32.0,['Pass'],29.0,['Fail'],21.0,['Fail'],20.0,['Pass'],21.0,['Fail'],29.0,['Fail'],34.0
2005.0,wp_2,8.0,wc_8,80.0,"{'Pass': 91, 'Fail': 9}",['Pass'],37.0,['Pass'],39.0,['Pass'],30.0,['Pass'],30.0,['Pass'],33.0,['Pass'],22.0,['Pass'],38.0,['Pass'],25.0,['Pass'],39.0,['Pass'],40.0,['Pass'],40.0,['Fail'],23.0,['Pass'],37.0,['Pass'],27.0,['Pass'],36.0,['Pass'],26.0,['Pass'],38.0
2008.0,wp_1,12.0,wc_12,78.0,"{'Pass': 92, 'Fail': 8}",['Pass'],34.0,['Pass'],28.0,['Pass'],35.0,['Pass'],32.0,['Pass'],27.0,['Pass'],22.0,['Pass'],40.0,['Pass'],40.0,['Pass'],22.0,['Pass'],25.0,['Pass'],31.0,['Pass'],35.0,['Pass'],31.0,['Pass'],39.0,['Pass'],36.0,['Pass'],36.0,['Pass'],20.0
2027.0,wp_4,13.0,wc_13,67.0,"{'Pass': 67, 'Fail': 33}",['Pass'],30.0,['Fail'],40.0,['Pass'],35.0,['Fail'],25.0,['Pass'],37.0,['Pass'],23.0,['Pass'],39.0,['Pass'],20.0,['Pass'],39.0,['Fail'],34.0,['Pass'],27.0,['Pass'],34.0,['Fail'],30.0,['Fail'],36.0,['Pass'],27.0,['Fail'],32.0,['Pass'],37.0
2095.0,wp_1,13.0,wc_13,52.0,"{'Pass': 49, 'Fail': 51}",['Pass'],23.0,['Pass'],37.0,['Fail'],30.0,['Pass'],27.0,['Pass'],31.0,['Pass'],23.0,['Pass'],40.0,['Fail'],25.0,['Pass'],32.0,['Pass'],24.0,['Pass'],28.0,['Pass'],28.0,['Fail'],23.0,['Fail'],33.0,['Pass'],20.0,['Pass'],34.0,['Pass'],26.0
2086.0,wp_2,10.0,wc_10,67.0,"{'Pass': 17, 'Fail': 83}",['Pass'],36.0,['Fail'],28.0,['Fail'],35.0,['Fail'],24.0,['Fail'],22.0,['Fail'],30.0,['Fail'],27.0,['Fail'],33.0,['Fail'],33.0,['Fail'],30.0,['Fail'],31.0,['Fail'],24.0,['Fail'],32.0,['Fail'],34.0,['Fail'],20.0,['Fail'],29.0,['Fail'],40.0
2095.0,wp_4,16.0,wc_16,63.0,"{'Pass': 2, 'Fail': 98}",['Fail'],36.0,['Fail'],34.0,['Fail'],24.0,['Fail'],20.0,['Fail'],38.0,['Fail'],35.0,['Fail'],40.0,['Fail'],34.0,['Fail'],26.0,['Fail'],35.0,['Fail'],28.0,['Fail'],21.0,['Fail'],27.0,['Fail'],21.0,['Pass'],34.0,['Fail'],40.0,['Fail'],25.0
2154.0,wp_2,10.0,wc_10,62.0,"{'Pass': 37, 'Fail': 63}",['Fail'],39.0,['Fail'],25.0,['Fail'],22.0,['Pass'],40.0,['Fail'],24.0,['Fail'],39.0,['Pass'],38.0,['Pass'],40.0,['Pass'],22.0,['Fail'],36.0,['Pass'],38.0,['Fail'],38.0,['Pass'],32.0,['Fail'],23.0,['Fail'],21.0,['Fail'],26.0,['Fail'],32.0
2147.0,wp_3,13.0,wc_13,76.0,"{'Pass': 35, 'Fail': 65}",['Fail'],37.0,['Fail'],27.0,['Fail'],32.0,['Fail'],21.0,['Fail'],30.0,['Pass'],34.0,['Pass'],39.0,['Pass'],36.0,['Fail'],29.0,['Pass'],32.0,['Fail'],27.0,['Pass'],20.0,['Fail'],38.0,['Pass'],24.0,['Pass'],33.0,['Fail'],38.0,['Pass'],23.0
2159.0,wp_4,14.0,wc_14,77.0,"{'Pass': 91, 'Fail': 9}",['Pass'],32.0,['Pass'],26.0,['Pass'],23.0,['Fail'],22.0,['Pass'],33.0,['Pass'],21.0,['Pass'],40.0,['Pass'],35.0,['Pass'],34.0,['Pass'],29.0,['Pass'],25.0,['Pass'],35.0,['Pass'],21.0,['Pass'],31.0,['Pass'],25.0,['Pass'],27.0,['Pass'],27.0
2217.0,wp_2,10.0,wc_10,76.0,"{'Pass': 21, 'Fail': 79}",['Fail'],25.0,['Pass'],24.0,['Fail'],32.0,['Fail'],32.0,['Fail'],24.0,['Fail'],33.0,['Pass'],37.0,['Fail'],23.0,['Fail'],29.0,['Fail'],31.0,['Fail'],26.0,['Fail'],35.0,['Fail'],33.0,['Fail'],29.0,['Fail'],31.0,['Fail'],36.0,['Fail'],24.0
2237.0,wp_4,15.0,wc_15,66.0,"{'Pass': 64, 'Fail': 36}",['Pass'],21.0,['Pass'],32.0,['Pass'],31.0,['Fail'],25.0,['Fail'],21.0,['Pass'],25.0,['Pass'],31.0,['Fail'],25.0,['Fail'],33.0,['Pass'],21.0,['Fail'],35.0,['Fail'],22.0,['Fail'],29.0,['Pass'],35.0,['Pass'],39.0,['Pass'],40.0,['Fail'],36.0
2224.0,wp_1,13.0,wc_13,80.0,"{'Pass': 21, 'Fail': 79}",['Fail'],28.0,['Fail'],27.0,['Fail'],36.0,['Pass'],21.0,['Fail'],21.0,['Fail'],31.0,['Fail'],27.0,['Fail'],33.0,['Fail'],40.0,['Fail'],35.0,['Fail'],37.0,['Fail'],37.0,['Fail'],22.0,['Fail'],37.0,['Fail'],35.0,['Fail'],25.0,['Fail'],23.0
2294.0,wp_2,10.0,wc_10,60.0,"{'Pass': 58, 'Fail': 42}",['Fail'],37.0,['Pass'],24.0,['Pass'],26.0,['Fail'],34.0,['Pass'],40.0,['Pass'],27.0,['Pass'],24.0,['Pass'],20.0,['Pass'],20.0,['Fail'],22.0,['Fail'],28.0,['Fail'],40.0,['Pass'],27.0,['Pass'],38.0,['Pass'],33.0,['Fail'],20.0,['Pass'],35.0
